Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,24,157,31,2,6.5,4.5,91.2,107.5,14.6,38.7,.367,.607,.459,.457,.501,45.2,13.6,13.6,7.45,10.42
2019,25,356,58,3,5.2,3.5,91.4,111.8,9.9,29.3,.216,.356,.297,.295,.343,36.2,23.3,9.3,4.58,3.80
2021,27,593,96,3,3.1,2.0,91.1,110.6,5.0,25.0,.225,.323,.298,.306,.323,47.9,21.9,13.9,2.46,3.95
