Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,24,274,47,3,6.4,3.9,84.7,105.0,9.7,25.5,.166,.279,.278,.228,.295,23.4,31.6,3.9,2.46,2.11
2016,25,252,28,0,0.0,0.0,87.0,107.2,9.8,21.4,.116,.165,.284,.208,.208,28.6,35.0,16.7,3.29,1.81
