Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,32,687,143,6,4.2,3.3,87.4,113.1,13.2,33.6,.262,.437,.323,.330,.360,35.0,14.8,6.6,3.98,4.55
2016,33,209,33,2,6.1,4.3,87.6,109.4,17.2,33.3,.201,.323,.241,.252,.296,27.3,23.4,6.4,2.25,2.63
2017,34,2925,559,31,5.5,4.1,87.1,111.0,14.9,33.8,.256,.435,.326,.325,.363,32.7,17.7,7.7,4.16,4.57
2018,35,1553,285,22,7.7,5.4,86.9,116.9,15.3,33.7,.257,.442,.351,.332,.392,29.7,20.8,7.4,5.77,4.73
