Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,24,346,49,4,8.2,4.8,90.8,105.6,14.5,40.8,.223,.435,.311,.334,.394,46.9,26.5,14.5,4.82,4.80
2021,25,986,172,24,14.0,9.8,93.1,119.4,21.2,39.5,.278,.542,.397,.379,.435,45.3,19.2,10.2,7.55,6.43
2022,26,1947,385,28,7.3,5.5,88.4,113.0,14.7,36.6,.265,.423,.312,.327,.363,39.2,17.0,6.6,3.23,4.49
