Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,1550,313,13,4.2,3.1,88.9,110.2,7.8,24.6,.240,.373,.300,.283,.341,34.5,20.3,4.1,3.38,3.33
2017,25,2322,412,17,4.1,2.9,86.3,111.8,9.2,33.0,.255,.382,.337,.305,.355,31.2,21.3,7.8,4.44,3.98
2018,26,2960,554,24,4.3,3.1,87.8,111.5,10.4,35.0,.238,.373,.294,.290,.350,31.9,22.8,5.9,3.20,3.52
2019,27,555,118,8,6.8,5.1,89.0,114.4,7.7,33.1,.266,.439,.284,.318,.371,39.8,19.0,5.1,4.10,4.47
2021,29,2372,413,34,8.2,5.6,88.9,114.5,20.9,33.9,.230,.401,.309,.304,.361,40.4,23.2,7.3,4.30,3.89
2022,30,2805,539,45,8.3,6.2,88.5,115.1,14.5,34.5,.260,.432,.308,.317,.380,36.2,20.7,4.4,3.91,4.20
