Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,23,219,40,5,12.5,8.5,91.6,111.8,15.2,30.0,.243,.510,.445,.387,.380,47.5,13.6,16.9,13.11,6.77
2019,24,567,75,4,5.3,2.9,91.7,111.9,13.1,38.7,.256,.392,.361,.346,.415,41.3,28.6,14.3,6.43,5.41
2020,25,284,36,1,2.8,1.5,85.1,106.8,14.9,36.1,.214,.295,.322,.307,.345,36.1,29.4,13.2,5.02,3.98
2021,26,244,41,2,4.9,3.4,89.2,114.4,8.8,46.3,.285,.407,.263,.332,.377,39.0,19.0,8.6,3.38,4.73
2022,27,923,138,6,4.3,2.6,86.1,109.8,15.0,31.2,.175,.266,.197,.231,.304,31.2,33.0,6.4,1.14,2.18
