Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,28,419,66,3,4.5,2.8,87.8,107.2,6.2,33.3,.222,.352,.276,.291,.350,28.8,25.2,12.1,2.92,3.55
2021,29,1209,189,14,7.4,4.8,88.9,113.4,9.0,29.1,.220,.360,.324,.299,.340,39.2,23.1,11.6,3.54,3.76
2022,30,1053,176,14,8.0,5.2,90.2,114.3,8.3,30.7,.222,.364,.288,.283,.350,43.8,26.1,8.2,3.51,3.29
