Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,25,3078,601,27,4.5,3.2,88.9,113.6,7.7,27.6,.235,.362,.262,.290,.332,34.6,20.3,7.1,2.73,3.44
2016,26,1947,378,24,6.3,4.7,90.2,111.0,6.1,28.6,.268,.436,.349,.333,.375,43.4,18.2,8.1,5.69,4.74
2017,27,2664,465,29,6.2,4.3,87.4,115.5,5.4,29.5,.245,.404,.290,.310,.364,38.6,22.6,8.4,3.55,4.12
2018,28,2249,394,25,6.3,4.3,88.7,114.6,7.9,30.5,.249,.386,.336,.322,.362,39.5,21.1,9.8,4.90,4.42
2019,29,2909,428,29,6.8,4.1,88.1,115.1,9.1,30.1,.209,.354,.265,.286,.357,33.3,29.0,9.6,2.88,3.56
2020,30,968,135,5,3.7,2.1,86.8,112.0,6.8,37.0,.236,.345,.275,.304,.384,32.6,30.6,11.1,3.70,3.90
2021,31,2228,361,17,4.7,3.0,86.6,115.8,8.8,31.6,.216,.325,.300,.279,.333,32.1,27.0,8.7,4.19,3.25
2022,32,1872,329,18,5.5,3.7,88.1,111.3,12.1,33.1,.240,.366,.283,.298,.354,39.8,24.0,7.4,3.08,3.67
