Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,23,1141,224,11,4.9,3.7,88.9,112.2,11.6,32.1,.252,.414,.326,.319,.358,34.4,17.6,6.6,4.20,4.31
2017,24,2686,460,26,5.7,3.8,88.8,117.1,11.6,36.7,.262,.419,.338,.332,.380,38.6,20.9,10.6,4.35,4.80
2018,25,1435,255,27,10.6,7.2,90.5,111.4,14.2,40.8,.282,.509,.345,.369,.444,38.8,21.7,8.8,4.55,6.04
2020,27,789,122,16,13.1,8.1,89.5,114.5,14.4,33.6,.271,.508,.322,.386,.448,39.3,22.3,14.2,4.27,6.73
2021,28,1436,223,16,7.2,4.6,88.6,110.9,11.5,32.3,.242,.406,.347,.334,.364,37.2,21.5,12.0,4.82,4.79
2022,29,2375,444,43,9.7,7.0,90.5,117.2,15.8,36.0,.272,.466,.368,.352,.392,44.6,17.8,9.4,5.71,5.31
