Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,36,3127,664,37,5.6,4.1,88.3,112.8,11.6,30.0,.244,.382,.295,.295,.345,32.5,19.5,5.9,2.77,3.56
2016,37,2853,506,30,5.9,4.0,89.7,111.9,14.5,32.6,.247,.412,.280,.316,.388,38.1,24.1,7.1,3.35,4.22
