Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,23,2280,378,27,7.1,4.8,87.8,113.0,15.7,33.1,.217,.385,.268,.279,.354,32.5,26.9,5.5,3.33,3.38
2020,24,963,173,19,11.0,7.8,90.9,111.9,9.3,34.7,.276,.488,.342,.345,.433,47.4,23.7,4.9,4.73,5.16
2021,25,1869,337,29,8.6,6.3,90.5,113.6,10.7,34.4,.274,.460,.319,.331,.407,42.7,21.6,4.8,5.07,4.69
