Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,24,1781,323,23,7.1,5.2,87.9,111.9,11.9,33.7,.264,.436,.311,.321,.377,32.5,20.1,6.3,5.16,4.57
2020,25,504,92,7,7.6,5.2,85.5,108.0,12.0,29.3,.249,.416,.305,.317,.382,31.5,23.0,5.9,2.25,4.27
2021,26,2357,439,30,6.8,4.9,87.6,114.7,12.2,31.4,.244,.387,.296,.308,.344,34.5,19.6,7.6,2.89,4.01
2022,27,2920,585,44,7.5,5.7,87.6,114.9,13.8,33.3,.258,.417,.305,.321,.355,35.7,16.6,6.1,3.38,4.31
