Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2021,21,379,69,8,11.6,7.9,88.8,107.6,18.4,36.2,.263,.475,.390,.358,.397,33.3,18.8,10.9,7.40,5.62
2022,22,2181,363,29,8.0,5.4,89.3,114.8,16.7,39.9,.243,.387,.300,.312,.362,38.6,22.6,8.5,3.77,4.05
