Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,26,1139,160,7,4.4,2.4,88.2,112.9,16.6,38.8,.202,.306,.265,.261,.360,32.5,34.6,8.7,2.99,2.76
2016,27,1133,150,14,9.3,5.3,91.1,111.4,12.5,34.0,.208,.364,.255,.290,.393,40.7,33.0,10.2,2.52,3.51
2017,28,1165,167,12,7.2,4.3,86.3,113.0,19.5,36.5,.197,.352,.283,.269,.360,29.5,32.6,7.4,2.94,3.06
2018,29,1182,172,15,8.7,5.2,90.1,115.9,20.9,31.4,.201,.395,.323,.307,.375,36.4,27.7,11.4,4.70,3.98
