Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,32,2751,492,35,7.1,4.9,88.8,114.8,13.3,37.2,.254,.421,.305,.315,.394,36.4,24.2,5.6,3.74,4.10
2016,33,2623,486,35,7.2,5.1,90.0,113.7,12.4,33.5,.249,.435,.315,.325,.375,37.2,20.8,7.7,3.83,4.49
2017,34,3029,602,43,7.1,5.3,88.2,114.5,16.2,35.5,.278,.475,.329,.345,.396,33.9,18.0,6.0,5.29,5.23
