Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2021,25,1150,197,8,4.1,2.7,87.7,111.7,7.5,34.5,.227,.332,.272,.266,.336,37.1,27.2,5.7,1.96,2.94
2022,26,1166,213,17,8.0,5.5,88.8,113.0,15.3,35.2,.227,.366,.278,.278,.354,39.0,26.4,4.8,3.45,3.17
