Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,26,1136,177,19,10.7,6.9,88.2,111.2,16.1,31.1,.235,.443,.305,.320,.416,35.6,28.0,7.3,3.10,4.25
2016,27,2893,520,35,6.7,4.7,87.8,114.6,21.4,34.0,.233,.407,.323,.300,.360,31.0,22.6,6.6,4.88,3.77
2019,30,2130,337,33,9.8,6.4,89.0,114.2,17.8,35.9,.262,.516,.379,.362,.435,38.6,23.3,10.7,6.24,6.00
2020,31,482,60,8,13.3,7.2,90.6,114.6,11.4,41.7,.220,.380,.248,.295,.443,45.0,37.8,8.1,3.42,3.66
2021,32,2139,385,39,10.1,7.1,88.8,111.6,14.9,36.1,.267,.471,.342,.342,.411,39.0,21.4,7.5,4.48,5.05
2022,33,1814,325,28,8.6,6.3,86.7,114.3,16.3,34.5,.249,.416,.312,.316,.370,35.6,20.4,5.8,3.47,4.17
