Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,24,576,104,1,1.0,0.7,87.5,108.5,10.4,27.9,.213,.283,.288,.251,.287,31.7,22.8,6.7,2.27,2.55
2016,25,2153,382,17,4.5,3.1,88.7,115.3,7.1,26.4,.228,.347,.299,.277,.336,36.1,23.6,5.7,3.40,3.19
2017,26,1170,228,15,6.6,5.0,88.4,110.5,9.0,31.1,.285,.469,.363,.346,.389,37.7,16.1,6.4,6.08,5.27
2018,27,2693,434,32,7.4,4.9,89.1,112.2,8.1,29.0,.227,.375,.317,.302,.349,36.6,23.2,8.9,3.97,3.84
2019,28,2702,479,41,8.6,5.9,88.9,113.6,10.3,31.9,.255,.452,.325,.326,.391,38.6,22.1,7.5,4.21,4.73
2020,29,633,96,13,13.5,9.2,91.5,114.7,15.2,42.7,.305,.577,.439,.392,.510,49.0,25.4,7.0,9.69,6.99
2021,30,2557,454,32,7.0,4.9,87.8,111.9,9.6,32.2,.253,.396,.315,.310,.366,37.9,22.3,6.6,3.82,4.06
2022,31,849,141,13,9.2,6.3,88.4,111.9,13.9,39.7,.253,.377,.318,.297,.378,36.2,26.1,4.8,5.25,3.64
