Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2018,26,571,87,12,13.8,8.5,87.9,109.1,25.8,35.6,.230,.487,.365,.351,.432,35.6,26.1,10.6,6.12,5.37
2019,27,397,60,3,5.0,3.3,85.6,113.9,24.1,31.7,.188,.307,.265,.270,.266,21.7,19.8,11.0,2.91,3.16
2020,28,260,29,1,3.4,1.7,84.9,109.0,16.8,24.1,.165,.273,.295,.259,.325,24.1,36.2,13.8,3.29,2.79
2021,29,218,22,2,9.1,4.0,87.0,105.9,18.4,31.8,.169,.303,.354,.290,.371,36.4,38.0,12.0,5.91,3.52
2022,30,942,138,7,5.1,3.0,85.2,113.0,14.4,29.0,.162,.257,.213,.226,.277,27.5,31.6,7.2,1.56,2.09
