Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,26,717,131,7,5.3,3.6,89.0,112.9,25.4,29.8,.192,.319,.260,.239,.311,30.5,28.6,4.1,3.22,2.41
2018,27,1038,177,19,10.7,7.3,87.2,114.1,25.3,28.2,.203,.402,.325,.290,.346,31.1,24.0,7.3,4.36,3.52
2019,28,1075,157,10,6.4,3.7,89.3,113.7,21.4,28.7,.174,.306,.244,.223,.321,34.4,36.0,4.9,2.31,2.16
2020,29,366,55,5,9.1,5.7,89.2,108.3,24.3,27.3,.216,.438,.277,.315,.383,40.0,26.4,10.3,4.50,4.21
2021,30,1098,174,24,13.8,9.1,90.4,110.6,26.5,42.0,.228,.492,.336,.329,.417,45.4,26.2,6.8,4.83,4.63
2022,31,1126,163,16,9.8,5.8,89.6,113.8,12.7,35.0,.227,.398,.334,.307,.407,44.8,30.7,9.5,4.43,3.91
