Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,465,97,7,7.2,5.5,89.0,112.8,11.8,22.7,.232,.428,.290,.314,.350,32.0,17.2,4.7,3.27,4.08
2016,28,290,56,1,1.8,1.2,85.1,108.6,5.0,26.8,.193,.269,.287,.259,.264,25.0,21.2,9.4,2.94,2.78
2017,29,1275,199,12,6.0,3.8,85.3,113.0,14.8,31.7,.216,.346,.277,.290,.336,30.8,25.4,9.7,3.59,3.57
2018,30,1038,167,12,7.2,4.6,88.2,114.5,13.2,32.9,.221,.380,.318,.300,.358,40.7,25.9,9.1,3.62,3.79
2019,31,340,69,5,7.2,5.5,88.4,114.4,16.2,33.3,.275,.504,.329,.352,.395,33.3,15.4,8.8,4.99,5.63
2020,32,369,45,2,4.4,2.2,90.3,110.8,10.9,44.4,.212,.310,.308,.298,.393,37.8,34.8,13.5,3.92,3.74
2021,33,948,143,12,8.4,5.0,87.3,114.8,14.7,27.3,.171,.280,.230,.249,.306,35.0,30.7,8.3,2.79,2.58
2022,34,892,163,9,5.5,3.9,87.4,111.7,16.1,30.1,.217,.349,.270,.281,.315,28.2,20.3,8.6,3.61,3.24
