Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,1044,191,14,7.3,5.3,87.0,110.8,7.8,31.9,.246,.416,.302,.316,.368,29.8,20.4,7.2,2.95,4.13
2016,28,1158,177,9,5.1,3.3,86.4,112.7,4.6,28.8,.226,.351,.297,.290,.345,27.1,25.1,10.2,3.24,3.51
2017,29,1208,217,5,2.3,1.6,85.2,110.3,3.4,30.0,.222,.301,.281,.255,.303,28.7,23.4,7.1,3.52,2.74
2018,30,1015,174,18,10.3,7.0,89.7,111.5,8.3,36.2,.277,.450,.382,.352,.407,39.7,21.0,10.9,5.93,5.40
2019,31,1188,219,15,6.8,4.8,90.5,110.4,7.3,32.4,.259,.437,.336,.338,.372,40.6,18.6,9.6,5.38,5.13
2020,32,153,27,2,7.4,5.3,90.2,111.7,4.7,37.0,.330,.515,.524,.416,.404,40.7,10.5,15.8,18.00,8.12
2021,33,1367,224,16,7.1,4.8,88.8,113.2,8.4,36.2,.250,.398,.313,.325,.365,38.4,21.3,11.4,3.49,4.51
