Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,26,870,110,7,6.4,3.4,89.7,109.1,12.1,29.1,.206,.360,.261,.307,.405,40.9,32.7,13.2,1.99,3.88
2016,27,906,136,11,8.1,4.9,89.2,110.1,11.9,36.0,.237,.404,.297,.314,.405,33.8,28.9,10.2,4.10,4.16
2017,28,964,145,11,7.6,4.7,88.1,108.8,14.6,38.6,.257,.472,.328,.354,.433,35.2,25.4,11.6,5.53,5.55
2018,29,307,58,4,6.9,4.8,89.5,110.1,20.6,24.1,.256,.447,.382,.362,.357,41.1,13.3,16.9,10.38,5.77
2020,31,113,17,3,17.6,11.1,90.9,105.8,28.9,52.9,.283,.529,.560,.393,.459,47.1,22.2,14.8,17.36,7.04
