Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,23,1498,270,12,4.4,3.1,87.4,109.9,7.6,27.0,.239,.367,.340,.304,.330,34.1,19.0,9.6,4.45,3.95
2018,24,2404,482,39,8.1,6.1,88.3,112.9,10.6,32.2,.270,.451,.334,.338,.375,34.2,16.3,8.2,5.31,4.93
2019,25,306,52,5,9.6,6.5,91.1,109.4,13.3,40.4,.273,.531,.418,.385,.463,37.5,20.8,10.4,7.71,6.96
2020,26,13,4,0,0.0,0.0,94.5,105.3,23.3,50.0,.441,.674,.000,.475,.475,75.0,0.0,0.0,0.00,11.63
