Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,26,424,85,0,0.0,0.0,89.5,110.5,11.4,34.1,.257,.356,.287,.306,.337,36.5,18.5,10.1,2.93,3.85
2016,27,1220,236,16,6.8,4.9,89.9,113.8,14.0,40.3,.268,.454,.312,.334,.396,39.0,20.4,7.0,3.70,4.77
2017,28,890,169,11,6.5,4.4,88.5,112.6,8.4,30.8,.240,.401,.293,.300,.369,37.3,24.2,7.5,4.70,3.84
2018,29,1114,166,7,4.2,2.4,88.2,112.9,6.4,28.3,.179,.285,.267,.244,.331,38.4,34.6,7.5,2.54,2.48
2019,30,837,126,8,6.3,3.8,86.6,110.8,6.8,31.0,.206,.332,.233,.252,.363,32.5,34.1,5.7,2.32,2.75
2020,31,353,54,2,3.7,2.2,89.7,106.2,10.0,29.6,.210,.299,.312,.258,.339,42.6,31.9,7.7,3.43,2.77
2021,32,956,156,10,6.4,4.0,90.2,115.0,6.6,30.8,.200,.326,.238,.247,.341,40.4,32.4,5.2,2.25,2.53
2022,33,711,104,6,5.8,3.3,89.0,108.8,9.1,30.8,.202,.315,.229,.253,.363,37.5,35.9,6.6,2.98,2.62
