Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,25,1553,306,17,5.6,4.2,88.7,111.4,8.3,34.0,.277,.434,.342,.340,.377,36.3,16.4,7.8,5.30,4.87
2016,26,1447,216,12,5.6,3.3,88.5,113.7,10.6,28.2,.198,.331,.258,.268,.343,37.5,30.5,9.9,2.92,2.98
2017,27,1201,180,9,5.0,2.9,86.1,112.1,11.5,29.4,.192,.302,.255,.251,.331,26.7,33.4,6.4,2.15,2.66
2018,28,1210,158,10,6.3,3.3,85.7,112.0,12.1,33.5,.193,.326,.289,.279,.376,28.8,35.2,9.3,2.75,3.25
2019,29,946,136,9,6.6,3.7,88.2,114.1,20.7,47.8,.226,.379,.292,.284,.409,38.2,34.7,7.4,3.30,3.51
2020,30,363,49,4,8.2,4.7,87.5,108.0,24.2,32.7,.174,.317,.216,.247,.337,32.7,33.7,4.7,2.04,2.54
2021,31,1076,185,16,8.6,5.8,88.2,114.2,14.4,36.2,.250,.432,.310,.330,.384,37.3,21.9,9.4,3.90,4.66
2022,32,817,131,7,5.3,3.5,87.2,107.4,14.3,32.8,.232,.367,.297,.324,.339,26.9,19.2,11.6,2.80,4.40
