Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,25,156,26,1,3.8,2.7,85.0,110.4,16.6,15.4,.132,.198,.185,.172,.192,11.5,24.3,5.4,0.00,1.30
2018,26,286,40,2,5.0,2.9,88.1,108.1,15.7,35.0,.171,.244,.233,.271,.269,25.0,24.6,14.5,1.65,3.06
2019,27,316,55,4,7.3,4.8,86.7,106.7,23.5,40.0,.269,.455,.364,.332,.426,36.4,26.5,6.0,5.89,4.92
