Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,24,141,26,3,11.5,8.8,89.5,110.3,12.6,46.2,.304,.520,.431,.358,.415,30.8,17.6,5.9,10.80,5.85
2021,26,48,7,2,28.6,16.7,88.8,107.6,14.6,57.1,.230,.581,.408,.336,.577,28.6,41.7,0.0,6.00,4.89
2022,27,377,66,5,7.6,5.3,89.5,112.1,19.4,30.3,.238,.392,.306,.306,.357,37.9,22.1,7.4,2.46,3.89
