Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,25,251,35,3,8.6,5.1,86.9,112.6,14.7,42.9,.233,.390,.355,.298,.403,31.4,32.2,6.8,6.23,3.89
2020,26,281,51,4,7.8,5.7,90.9,109.0,18.3,41.2,.275,.432,.347,.327,.387,45.1,20.0,5.7,6.32,4.58
2021,27,56,7,0,0.0,0.0,88.1,105.9,17.4,42.9,.298,.337,.379,.310,.478,57.1,38.5,7.7,3.00,4.06
2022,28,1020,160,8,5.0,3.1,87.2,108.4,2.5,25.0,.185,.283,.258,.251,.303,39.4,28.8,7.4,2.21,2.57
