Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,25,796,155,8,5.2,3.7,88.3,112.0,8.4,32.3,.250,.389,.247,.290,.362,30.3,23.4,4.2,2.13,3.51
2017,26,638,117,9,7.7,5.4,88.4,109.3,13.4,39.3,.261,.450,.355,.329,.384,36.8,20.8,8.3,5.06,4.70
2018,27,256,45,3,6.7,4.5,88.5,115.5,15.6,37.8,.208,.329,.370,.290,.286,26.7,18.2,12.1,7.42,3.52
2019,28,1194,175,8,4.6,2.8,89.5,113.7,8.5,33.7,.242,.387,.342,.326,.368,38.3,23.5,14.0,4.90,4.73
2021,30,292,45,4,8.9,6.0,89.9,109.3,10.8,35.6,.267,.446,.353,.347,.394,42.2,20.9,11.9,4.20,5.23
2022,31,352,65,6,9.2,6.5,84.7,109.5,7.6,33.8,.274,.412,.360,.336,.370,29.2,18.5,8.7,4.12,4.78
