Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,25,396,58,2,3.4,2.1,88.2,110.6,15.8,46.6,.205,.328,.236,.268,.331,27.6,29.2,9.4,1.48,3.11
2020,26,340,48,3,6.3,3.8,89.9,108.4,19.7,33.3,.248,.435,.406,.347,.397,33.3,22.8,16.5,6.75,5.23
2021,27,556,82,11,13.4,8.5,86.4,109.2,15.7,41.5,.248,.461,.383,.350,.415,36.6,24.0,10.9,6.35,5.33
2022,28,479,82,4,4.9,3.2,89.0,109.7,8.6,26.8,.210,.305,.290,.266,.301,32.9,24.2,8.9,3.38,2.90
