Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,28,2478,466,38,8.2,6.0,90.1,113.8,11.8,33.7,.267,.460,.334,.341,.398,36.7,19.0,6.8,4.62,4.90
2016,29,2925,567,39,6.9,5.1,87.6,114.9,14.7,37.4,.263,.437,.304,.323,.379,28.4,19.9,5.8,3.71,4.43
2017,30,2618,544,35,6.4,5.0,87.8,112.5,17.8,35.3,.277,.489,.338,.351,.380,34.7,13.8,6.8,5.43,5.44
2018,31,1380,277,23,8.3,6.2,87.1,113.8,11.0,34.3,.248,.426,.294,.319,.358,31.0,17.6,5.4,3.45,4.33
