Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,30,949,184,21,11.4,8.4,89.4,112.2,15.5,35.9,.243,.480,.275,.324,.405,36.4,22.7,3.2,3.02,4.37
2016,31,2612,584,42,7.2,5.8,87.9,112.2,10.7,35.4,.278,.482,.327,.332,.388,32.2,16.3,2.8,4.40,4.71
2017,32,2088,458,32,7.0,5.5,88.5,113.8,13.7,39.3,.300,.511,.340,.351,.423,36.6,18.6,2.4,4.98,5.44
2018,33,1185,259,27,10.4,8.4,88.9,117.1,18.1,39.0,.297,.581,.396,.386,.439,38.0,14.3,3.7,6.14,6.73
2019,34,1136,262,17,6.5,5.3,89.1,111.9,17.8,33.2,.270,.466,.308,.314,.367,33.6,15.9,2.2,3.74,4.35
2020,35,575,118,14,11.9,8.6,88.9,111.1,17.0,34.7,.263,.472,.310,.326,.404,36.4,22.1,4.9,4.76,4.54
