Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,24,3238,576,25,4.3,3.0,88.2,114.8,8.7,34.7,.241,.370,.274,.294,.362,34.7,24.3,5.3,2.60,3.54
2016,25,1938,366,11,3.0,2.2,87.7,110.8,8.0,36.1,.268,.378,.326,.308,.351,31.0,19.4,7.1,3.88,3.99
2017,26,3298,594,45,7.6,5.3,86.3,111.7,11.1,34.0,.257,.428,.315,.317,.387,34.4,23.1,6.5,4.26,4.33
2018,27,3257,452,28,6.2,3.5,89.1,110.8,15.8,35.8,.198,.336,.265,.271,.371,39.8,34.5,8.0,2.88,3.06
2019,28,3362,440,26,5.9,3.2,87.6,115.2,14.0,33.2,.181,.315,.246,.237,.362,35.5,39.9,5.9,2.50,2.43
2020,29,1203,175,16,9.1,5.6,90.4,114.0,16.4,32.0,.198,.381,.279,.274,.376,44.6,32.6,5.9,2.84,3.13
2021,30,2969,440,43,9.8,5.9,88.7,114.1,12.5,33.0,.209,.369,.276,.273,.384,38.6,33.5,5.6,3.23,3.10
2022,31,3274,483,46,9.5,5.8,89.4,112.4,12.6,32.5,.214,.383,.283,.284,.394,40.2,32.4,6.3,3.50,3.31
