Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2021,26,966,154,14,9.1,5.8,90.1,111.9,12.9,33.1,.252,.440,.326,.350,.404,44.2,22.6,12.8,3.38,5.33
2022,27,1878,325,28,8.6,5.8,89.0,111.3,13.2,36.6,.241,.413,.322,.326,.376,39.1,22.3,8.9,3.76,4.46
