Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,23,1552,250,19,7.6,4.9,87.9,110.6,17.4,31.6,.221,.405,.312,.303,.360,32.4,25.0,7.8,4.58,4.03
2020,24,965,158,14,8.9,5.9,88.9,114.6,18.9,30.4,.232,.423,.330,.320,.377,34.2,23.5,9.7,3.99,4.36
2021,25,1080,185,17,9.2,6.1,89.6,111.3,16.8,32.4,.251,.433,.358,.332,.387,39.5,22.4,10.1,5.60,4.73
