Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,24,2869,490,29,5.9,3.9,88.1,114.1,15.9,31.8,.229,.376,.314,.310,.354,33.9,22.8,10.6,4.55,3.96
2016,25,3092,564,32,5.7,3.9,89.6,112.3,9.9,30.3,.259,.407,.310,.325,.373,39.7,20.7,8.6,4.26,4.49
2017,26,3148,488,38,7.8,5.1,89.4,112.0,9.7,36.1,.250,.422,.332,.320,.399,39.2,26.2,8.0,4.18,4.42
2018,27,2853,430,19,4.4,2.6,87.8,115.7,12.0,33.0,.197,.307,.260,.260,.329,29.1,30.8,7.9,2.21,2.81
2019,28,3687,557,48,8.6,5.3,88.7,111.9,16.4,33.8,.223,.402,.316,.310,.381,37.7,27.8,9.0,4.48,4.23
2020,29,1165,158,10,6.3,3.6,88.5,110.0,20.9,25.9,.163,.287,.227,.225,.310,38.0,36.0,6.1,1.73,2.11
