Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,32,2150,387,16,4.1,3.0,87.1,112.2,20.1,32.0,.218,.319,.276,.261,.299,27.6,21.1,6.0,3.38,2.76
2016,33,3668,584,44,7.5,4.9,87.9,115.9,19.5,29.8,.206,.363,.272,.274,.348,32.9,28.1,6.3,3.04,3.12
2017,34,3531,554,40,7.2,4.7,87.6,113.6,16.4,37.4,.240,.420,.285,.315,.390,35.6,25.8,8.5,3.36,4.27
2018,35,3427,498,31,6.2,3.7,88.5,115.7,22.1,31.1,.184,.309,.259,.237,.335,32.7,34.8,4.4,2.52,2.34
2019,36,3448,498,36,7.2,4.3,87.3,109.8,18.5,30.1,.186,.346,.243,.248,.360,33.3,35.4,5.0,2.58,2.66
2020,37,73,13,2,15.4,9.5,90.4,110.9,10.1,7.7,.161,.415,.264,.259,.365,53.8,33.3,4.8,3.00,2.79
