Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,NYY,AL,33,0,1,7.11,3,1,0,6.1,7,5,5,0,5,7,1.89
2021,NYY,AL,38,0,0,5.68,2,1,0,6.1,11,8,4,1,5,6,2.53
2022,NYY,AL,236,5,5,3.12,29,3,2,57.2,46,23,20,5,23,56,1.20
