Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,BAL,AL,149,2,2,3.50,9,5,0,36.0,39,14,14,1,11,13,1.39
2016,BAL,AL,414,4,6,5.27,24,13,0,94.0,110,57,55,15,24,55,1.43
