Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,BOS,AL,145,1,2,8.60,8,7,0,30.1,37,30,29,7,18,23,1.81
2014,BOS,AL,259,5,3,5.03,11,11,0,59.0,58,35,33,3,28,36,1.46
2015,AZ,NL,142,1,1,5.81,9,5,0,31.0,32,28,20,10,20,17,1.68
2018,CHC,NL,15,1,0,6.00,3,0,0,3.0,2,2,2,1,1,3,1.00
