Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,BAL,AL,151,4,0,2.11,12,4,0,38.1,23,9,9,4,18,46,1.07
2013,BAL,AL,73,1,1,7.47,9,1,0,15.2,14,13,13,2,13,20,1.72
2015,BAL,AL,29,0,0,10.13,6,0,0,5.1,8,6,6,2,5,3,2.44
