Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,BOS,AL,39,0,0,4.00,5,0,0,9.0,11,4,4,1,2,8,1.44
2015,BOS,AL,199,3,4,5.44,32,2,0,43.0,56,28,26,9,15,39,1.65
2016,BOS,AL,287,4,3,4.05,62,0,1,66.2,62,32,30,6,31,71,1.40
2017,BOS,AL,287,7,3,3.88,70,0,1,69.2,57,31,30,7,28,83,1.22
2018,BOS,AL,265,6,4,3.65,62,0,0,61.2,47,25,25,5,31,96,1.26
2019,BOS,AL,285,5,4,3.78,70,0,4,64.1,51,29,27,8,38,110,1.38
2020,BOS,AL,102,1,3,4.30,24,0,9,23.0,18,13,11,4,14,31,1.39
2021,BOS,AL,222,6,5,3.79,60,0,24,54.2,41,25,23,8,20,84,1.12
2022,BOS,AL,176,0,4,4.31,44,0,8,39.2,36,22,19,2,21,34,1.44
