Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,CLE,AL,18,0,0,7.36,2,0,0,3.2,5,3,3,1,2,3,1.91
2018,CLE,AL,326,4,5,5.28,17,12,1,76.2,78,45,45,21,23,60,1.32
2019,CLE,AL,462,7,5,4.86,21,20,0,109.1,115,61,59,22,26,78,1.29
2020,CLE,AL,116,2,2,4.88,10,4,1,27.2,30,15,15,5,7,15,1.34
