Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,COL,NL,86,1,0,8.64,19,0,0,16.2,21,16,16,0,19,17,2.40
2022,COL,NL,191,3,1,5.70,38,0,1,42.2,44,27,27,3,22,48,1.55
