Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,SD,NL,129,1,2,4.97,12,5,0,29.0,23,16,16,2,20,20,1.48
2022,SD,NL,59,0,0,3.95,5,1,0,13.2,11,6,6,1,4,10,1.10
