Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,MIA,NL,27,0,1,18.69,5,0,0,4.1,7,10,9,3,7,5,3.23
2021,LAD,NL,161,3,1,2.25,41,0,1,40.0,17,17,10,6,22,54,0.98
2022,LAD,NL,227,5,0,2.15,63,0,1,54.1,37,14,13,2,24,79,1.12
