Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,COL,NL,377,5,8,6.17,16,16,0,84.2,102,61,58,14,30,74,1.56
2014,COL,NL,110,0,4,5.92,16,3,0,24.1,25,21,16,3,10,27,1.44
2015,COL,NL,270,0,4,5.25,68,0,0,58.1,75,37,34,5,25,45,1.71
