Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,BAL,AL,50,1,1,9.90,4,0,0,10.0,13,12,11,2,6,5,1.90
2022,BAL,AL,149,1,3,4.72,13,4,0,34.1,43,19,18,3,9,23,1.51
