Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,PHI,NL,138,0,6,9.31,7,7,0,29.0,42,30,30,8,10,16,1.79
2016,PHI,NL,111,2,1,2.28,5,5,0,27.2,22,11,7,1,4,13,0.94
2017,BAL,AL,265,2,5,5.25,24,6,0,60.0,61,36,35,10,23,47,1.40
