Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,TEX,AL,43,1,1,8.00,10,0,0,9.0,11,8,8,3,5,6,1.78
2012,NYY,AL,194,1,2,3.33,59,0,0,46.0,46,19,17,3,17,32,1.37
