Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,MIL,NL,184,2,3,4.81,8,8,0,43.0,43,23,23,5,14,32,1.33
2018,MIL,NL,176,3,0,3.61,19,4,1,42.1,36,18,17,4,14,47,1.18
2019,MIL,NL,493,11,3,3.62,22,22,0,121.2,109,49,49,12,30,143,1.14
2020,MIL,NL,293,3,5,3.05,13,13,0,73.2,55,26,25,9,18,91,0.99
2021,MIL,NL,708,9,10,2.56,30,30,0,179.1,130,54,51,18,43,211,0.96
2022,MIL,NL,620,13,4,3.05,27,27,0,153.1,122,56,52,18,42,190,1.07
