Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,TB,AL,29,0,0,0.00,7,0,0,7.1,5,0,0,0,3,9,1.09
2020,BAL,AL,100,1,5,5.56,19,0,5,22.2,17,18,14,2,17,19,1.50
2021,BAL,AL,257,5,4,2.70,60,0,8,63.1,48,20,19,5,23,73,1.12
2022,MIA,NL,149,1,4,5.29,39,0,2,34.0,39,23,20,6,16,38,1.62
