Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,DET,AL,16,0,0,16.88,5,0,0,2.2,7,5,5,1,2,2,3.38
2019,NYY,AL,14,1,0,9.00,1,0,0,3.0,3,3,3,1,2,2,1.67
2020,AZ,NL,15,0,0,15.43,4,0,0,2.1,3,4,4,0,4,2,3.00
2021,AZ,NL,177,0,3,3.40,57,0,0,39.2,45,24,15,1,17,38,1.56
2022,AZ,NL,243,2,5,2.85,69,0,2,60.0,59,22,19,6,6,61,1.08
