Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,MIL,NL,8,0,0,0.00,2,0,0,2.0,1,0,0,0,2,0,1.50
2018,MIL,NL,59,0,0,3.29,7,0,0,13.2,13,5,5,0,7,8,1.46
2019,MIL,NL,462,6,7,3.72,35,18,0,111.1,101,49,46,14,37,117,1.24
2020,MIL,NL,246,1,6,5.30,12,11,0,56.0,63,41,33,8,21,44,1.50
2021,MIL,NL,599,10,6,3.22,28,26,0,142.1,118,61,51,12,64,105,1.28
