Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,LAA,AL,11,0,1,9.00,3,0,0,2.0,2,2,2,0,1,1,1.50
2019,LAA,AL,114,0,0,6.84,18,0,0,26.1,28,20,20,8,8,23,1.37
