Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,BOS,AL,63,3,0,0.53,3,3,0,17.0,6,2,1,1,9,21,0.88
2021,BOS,AL,285,1,5,3.52,18,13,1,69.0,57,32,27,4,21,87,1.13
2022,BOS,AL,247,5,4,3.15,32,4,8,60.0,49,22,21,3,22,56,1.18
