Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,WSH,NL,83,2,0,5.03,19,0,0,19.2,15,12,11,3,7,16,1.12
2017,WSH,NL,80,0,1,5.12,23,0,8,19.1,20,11,11,1,4,17,1.24
