Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2009,TOR,AL,771,13,9,4.30,29,29,0,178.0,192,88,85,18,79,141,1.52
2010,TOR,AL,882,14,9,3.73,32,32,0,210.0,189,98,87,15,82,174,1.29
2011,TOR,AL,917,15,11,2.92,32,32,0,225.0,176,85,73,26,80,178,1.14
2012,TOR,AL,829,9,14,5.77,32,32,0,181.0,198,122,116,21,105,124,1.67
