Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,TEX,AL,35,1,0,0.96,9,0,0,9.1,6,1,1,0,2,8,0.86
2015,TEX,AL,109,1,1,9.00,27,0,0,24.0,24,24,24,5,12,28,1.50
2016,CHC,NL,101,1,1,5.48,16,0,0,21.1,20,16,13,3,14,22,1.59
2021,TEX,AL,172,2,2,3.83,42,0,2,42.1,36,20,18,4,15,48,1.20
