Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,LAA,AL,169,0,4,5.03,10,9,0,39.1,35,22,22,6,19,42,1.37
2020,LAA,AL,159,1,5,5.65,9,6,0,36.2,37,26,23,10,12,33,1.34
2021,LAA,AL,363,3,6,3.62,17,14,1,87.0,69,38,35,11,36,94,1.21
2022,LAA,AL,638,6,9,2.91,27,27,0,148.2,139,56,48,8,60,151,1.34
