Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,KC,AL,198,1,4,4.53,70,0,2,45.2,46,28,23,4,14,42,1.31
2019,KC,AL,161,2,0,3.63,46,0,1,39.2,31,17,16,4,13,39,1.11
2020,SD,NL,79,3,0,4.50,23,0,0,18.0,17,9,9,3,6,20,1.28
2021,SD,NL,255,6,6,3.62,78,0,1,59.2,51,34,24,9,23,56,1.24
2022,SD,NL,199,3,0,3.56,55,0,0,48.0,45,20,19,1,14,25,1.23
