Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,BAL,AL,72,0,0,2.87,13,0,0,15.2,16,7,5,1,9,17,1.60
2016,BAL,AL,74,1,0,4.00,14,0,0,18.0,11,11,8,2,7,21,1.00
2017,BAL,AL,18,0,0,8.10,3,0,0,3.1,6,3,3,0,3,3,2.70
2017,MIL,NL,233,3,5,4.44,61,0,1,52.2,57,28,26,6,22,59,1.50
2017,2 Teams,,251,3,5,4.66,64,0,1,56.0,63,31,29,6,25,62,1.57
2018,MIL,NL,58,1,0,6.39,11,0,0,12.2,14,9,9,0,8,15,1.74
2018,CLE,AL,22,0,0,12.46,4,0,0,4.1,7,6,6,0,1,4,1.85
2018,LAA,AL,40,0,1,5.19,8,0,0,8.2,15,5,5,2,1,8,1.85
2018,TOR,AL,9,0,0,16.20,2,0,0,1.2,4,3,3,0,0,2,2.40
2018,MIN,AL,80,0,0,2.21,19,0,0,20.1,12,6,5,2,7,22,0.93
2018,5 Teams,,209,1,1,5.29,44,0,0,47.2,52,29,28,4,17,51,1.45
2019,TB,AL,219,5,2,3.21,50,0,2,56.0,36,20,20,9,19,70,0.98
