Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,OAK,AL,238,1,1,4.31,24,6,0,56.1,56,30,27,5,13,55,1.22
2017,OAK,AL,283,5,6,4.27,12,12,0,65.1,68,42,31,9,19,50,1.33
2018,OAK,AL,182,3,1,5.23,9,9,0,41.1,37,24,24,7,18,43,1.33
2020,SF,NL,4,0,1,81.00,1,0,0,0.1,0,3,3,0,3,0,9.00
2020,BOS,AL,35,0,1,4.50,4,2,0,8.0,8,4,4,3,3,7,1.38
